config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,n_reps,reduced_repetitions,censored,budget_limited,wall_median_s,wall_iqr_s,wall_p90_s,wall_ci_lo_s,wall_ci_hi_s,wall_ci_rel_half_width,cpu_median_s,cpu_iqr_s,cpu_p90_s,peak_rss_bytes,legal_blocks_total,legal_blocks_times_skills,trace_occurrences,forward_states,forward_total_reductions,role_relation_density,role_mean_predecessors,loadavg_before_1m,loadavg_after_1m,speed_probe_median_s,speed_normalised_wall_median_s
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,build,quiet,20260822,emission_build,15,0,0,0,0.239161333,0.002680146,0.241715183,0.237926166,0.239970625,0.004274,0.238945000,0.002644000,0.241589600,154734592,19440,194400,2048,20480,397600,0.255000,1.0200,1.77,1.79,0.017282,0.238319754
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000160625,0.000011438,0.000173050,0.000155833,0.000168208,0.038521,0.000159000,0.000011500,0.000172600,154734592,19440,194400,2048,20480,397600,0.255000,1.0200,1.77,1.79,0.017282,0.000160060
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,cond,quiet,20260822,cond_plain,15,0,0,0,0.043265833,0.000870146,0.044156525,0.042968917,0.043751333,0.009042,0.043237000,0.000832000,0.044132800,288227328,19440,194400,2048,20480,397600,0.255000,1.0200,1.81,1.82,0.017259,0.043171146
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,cond,quiet,20260822,cond_structural,15,0,0,0,0.266273500,0.001823583,0.268274942,0.265321500,0.267456250,0.004009,0.266204000,0.001851000,0.268193400,288227328,19440,194400,2048,20480,397600,0.255000,1.0200,1.81,1.82,0.017259,0.265690765
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,marg,quiet,20260822,marg_plain,15,0,0,0,0.043664583,0.000710354,0.044074658,0.043121958,0.043890500,0.008801,0.043664000,0.000679500,0.044039200,319414272,19440,194400,2048,20480,397600,0.255000,1.0200,1.91,1.77,0.017205,0.043705137
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,marg,quiet,20260822,marg_structural,15,0,0,0,0.282344292,0.001841667,0.284021417,0.281351834,0.283241833,0.003347,0.282277000,0.001790000,0.283928800,319414272,19440,194400,2048,20480,397600,0.255000,1.0200,1.91,1.77,0.017205,0.282606525
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,quiet,20260822,backward_sample,15,0,0,0,0.015190875,0.000212563,0.015380483,0.015107416,0.015316042,0.006867,0.015191000,0.000199500,0.015380600,173875200,19440,194400,2048,20480,397600,0.255000,1.0200,1.79,1.81,0.017422,0.015015921
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.028334333,0.000461521,0.028998442,0.028168125,0.028829792,0.011676,0.028331000,0.000461000,0.028962200,173875200,19440,194400,2048,20480,397600,0.255000,1.0200,1.79,1.81,0.017422,0.028008005
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,quiet,20260822,forward_batched,15,0,0,0,0.013151042,0.000321792,0.013527350,0.013053375,0.013382875,0.012528,0.013150000,0.000313500,0.013497200,173875200,19440,194400,2048,20480,397600,0.255000,1.0200,1.79,1.81,0.017422,0.012999581
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,1.020048875,0.007480375,1.025762225,1.017534208,1.024603833,0.003465,1.020031000,0.007561500,1.025699200,232763392,29680,296800,3072,30720,602400,0.247368,4.7000,1.45,1.32,0.017212,1.020593368
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000254583,0.000004355,0.000261692,0.000252958,0.000258292,0.010476,0.000254000,0.000004500,0.000260800,232763392,29680,296800,3072,30720,602400,0.247368,4.7000,1.45,1.32,0.017212,0.000254719
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.069241708,0.000775813,0.070110308,0.069065916,0.069856792,0.005711,0.069233000,0.000762000,0.070097400,496541696,29680,296800,3072,30720,602400,0.247368,4.7000,1.51,1.43,0.017188,0.069375744
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,1.083560250,0.008468292,1.091942975,1.077836666,1.088465875,0.004905,1.083495000,0.008449000,1.091870800,496541696,29680,296800,3072,30720,602400,0.247368,4.7000,1.51,1.43,0.017188,1.085657777
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.069757042,0.000474209,0.070238475,0.069461084,0.069997042,0.003842,0.069748000,0.000468000,0.070236200,555950080,29680,296800,3072,30720,602400,0.247368,4.7000,1.48,1.45,0.017212,0.069794278
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,1.152951208,0.010536959,1.157323467,1.146495058,1.156071542,0.004153,1.152813000,0.010544500,1.157235000,555950080,29680,296800,3072,30720,602400,0.247368,4.7000,1.48,1.45,0.017212,1.153566643
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.028285959,0.000358751,0.028643225,0.028170916,0.028491542,0.005668,0.028277000,0.000341000,0.028643200,257916928,29680,296800,3072,30720,602400,0.247368,4.7000,1.32,1.37,0.017287,0.028177933
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.051112417,0.000292104,0.051530034,0.051063000,0.051440500,0.003693,0.051114000,0.000293500,0.051525600,257916928,29680,296800,3072,30720,602400,0.247368,4.7000,1.32,1.37,0.017287,0.050917214
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.022873625,0.000194000,0.023003141,0.022682709,0.022943375,0.005698,0.022874000,0.000184500,0.023003800,257916928,29680,296800,3072,30720,602400,0.247368,4.7000,1.32,1.37,0.017287,0.022786269
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,build,quiet,20260822,emission_build,15,0,0,0,3.845475042,0.009574125,3.854026275,3.837335959,3.847828250,0.001364,3.845309000,0.009591000,3.853811400,261165056,63184,631840,3072,30720,935520,0.247368,4.7000,1.22,1.38,0.017209,3.848254365
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000265458,0.000005333,0.000272483,0.000263250,0.000267460,0.007929,0.000264000,0.000005500,0.000272200,261165056,63184,631840,3072,30720,935520,0.247368,4.7000,1.22,1.38,0.017209,0.000265650
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.100962458,0.000598021,0.101543442,0.100788748,0.101292667,0.002496,0.100942000,0.000593500,0.101531600,637411328,63184,631840,3072,30720,935520,0.247368,4.7000,1.54,1.26,0.017164,0.101299837
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,cond,quiet,20260822,cond_structural,15,0,0,0,4.000129000,0.021861750,4.023015491,3.992948292,4.019190708,0.003280,3.999949000,0.022026000,4.022787200,637411328,63184,631840,3072,30720,935520,0.247368,4.7000,1.54,1.26,0.017164,4.013495954
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.100399500,0.001167500,0.101124941,0.099867667,0.101000708,0.005643,0.100400000,0.001163000,0.101119800,691462144,63184,631840,3072,30720,935520,0.247368,4.7000,1.77,1.22,0.017175,0.100669506
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,marg,quiet,20260822,marg_structural,15,0,0,0,4.057392500,0.016615812,4.069809292,4.050955458,4.069574916,0.002295,4.057077000,0.016591000,4.069545400,691462144,63184,631840,3072,30720,935520,0.247368,4.7000,1.77,1.22,0.017175,4.068304125
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.046571333,0.000270333,0.046777292,0.046483334,0.046731833,0.002668,0.046570000,0.000274000,0.046775400,294809600,63184,631840,3072,30720,935520,0.247368,4.7000,1.38,1.54,0.017224,0.046563504
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.072232708,0.000489771,0.072756775,0.072020708,0.072508975,0.003380,0.072232000,0.000485000,0.072741800,294809600,63184,631840,3072,30720,935520,0.247368,4.7000,1.38,1.54,0.017224,0.072220565
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.025712583,0.000365125,0.026104592,0.025630387,0.025970534,0.006614,0.025708000,0.000353000,0.026096800,294809600,63184,631840,3072,30720,935520,0.247368,4.7000,1.38,1.54,0.017224,0.025708260
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,build,quiet,20260822,emission_build,15,0,0,0,13.909915875,0.047558021,13.958397658,13.880942833,13.928555000,0.001711,13.908722000,0.046788000,13.957414200,306061312,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.70,1.59,0.017203,13.924217300
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000263667,0.000004645,0.000279025,0.000260750,0.000266917,0.011695,0.000263000,0.000005500,0.000278200,306061312,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.70,1.59,0.017203,0.000263938
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.128603375,0.000969229,0.129913809,0.128210000,0.129298500,0.004232,0.128598000,0.000961500,0.129896600,854061056,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.64,1.53,0.017230,0.128536360
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,cond,quiet,20260822,cond_structural,15,0,0,0,14.446764667,0.028578563,14.474342408,14.434467625,14.461838042,0.000947,14.445897000,0.029405500,14.473274600,854061056,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.64,1.53,0.017230,14.439236482
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.127752584,0.000656854,0.128701883,0.127525917,0.128202458,0.002648,0.127752000,0.000659000,0.128673600,870031360,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.53,1.38,0.017193,0.127958938
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,marg,quiet,20260822,marg_structural,15,0,0,0,14.211207875,0.049155875,14.247318716,14.192749208,14.235966583,0.001521,14.210258000,0.049162000,14.246082200,870031360,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.53,1.38,0.017193,14.234162670
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.063469583,0.000564209,0.064101700,0.063130792,0.063634334,0.003967,0.063467000,0.000563500,0.064100800,341794816,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.59,1.64,0.017227,0.063448628
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.095295667,0.000413084,0.095669216,0.095133000,0.095500583,0.001929,0.095292000,0.000407000,0.095650200,341794816,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.59,1.64,0.017227,0.095264204
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.031295583,0.000099124,0.031778492,0.031258834,0.031362792,0.001661,0.031295000,0.000097000,0.031769000,341794816,123280,1232800,3072,30720,1532640,0.247368,4.7000,1.59,1.64,0.017227,0.031285251
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,build,quiet,20260822,emission_build,15,0,0,0,0.257192667,0.003085312,0.259515825,0.255137000,0.258180833,0.005917,0.257134000,0.003069500,0.259421400,215638016,12064,120640,3072,30720,427200,0.247368,4.7000,1.88,1.74,0.017249,0.256768672
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000268000,0.000017230,0.000279075,0.000258541,0.000274250,0.029308,0.000267000,0.000017500,0.000278600,215638016,12064,120640,3072,30720,427200,0.247368,4.7000,1.88,1.74,0.017249,0.000267558
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.051226709,0.000514188,0.051882825,0.051013958,0.051557250,0.005303,0.051224000,0.000487000,0.051845000,512237568,12064,120640,3072,30720,427200,0.247368,4.7000,1.96,2.04,0.017265,0.051097085
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.308736167,0.004084625,0.313190025,0.305918875,0.309453667,0.005725,0.308634000,0.004042500,0.313089000,512237568,12064,120640,3072,30720,427200,0.247368,4.7000,1.96,2.04,0.017265,0.307954941
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.051638042,0.000932896,0.052532225,0.051114542,0.052127500,0.009808,0.051605000,0.000891500,0.052505000,559538176,12064,120640,3072,30720,427200,0.247368,4.7000,2.04,1.88,0.017254,0.051539842
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.343874375,0.003073480,0.346016417,0.342134500,0.345826792,0.005369,0.343670000,0.003039500,0.345906600,559538176,12064,120640,3072,30720,427200,0.247368,4.7000,2.04,1.88,0.017254,0.343220430
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.018507542,0.000224145,0.018826709,0.018444834,0.018674583,0.006207,0.018506000,0.000208000,0.018806200,243806208,12064,120640,3072,30720,427200,0.247368,4.7000,1.96,1.96,0.017474,0.018239817
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.040088209,0.000238042,0.040579908,0.040002458,0.040250458,0.003093,0.040081000,0.000224000,0.040558000,243806208,12064,120640,3072,30720,427200,0.247368,4.7000,1.96,1.96,0.017474,0.039508304
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.021100958,0.000245605,0.021548808,0.021009333,0.021314959,0.007242,0.021100000,0.000237500,0.021542800,243806208,12064,120640,3072,30720,427200,0.247368,4.7000,1.96,1.96,0.017474,0.020795717
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,build,quiet,20260822,emission_build,5,1,0,0,45.814177250,0.088215001,45.833936159,45.704111000,45.843393625,0.001520,45.811168000,0.087905000,45.831045600,413028352,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.63,1.56,0.017199,45.872725570
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,build,quiet,20260822,emission_cache_hit,9,1,0,1,0.000240875,0.000025125,0.000279058,0.000235084,0.000266958,0.066163,0.000241000,0.000024000,0.000278000,413028352,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.63,1.56,0.017199,0.000241183
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,cond,quiet,20260822,cond_plain,5,1,0,0,0.176166292,0.000773792,0.176341258,0.167890000,0.176382542,0.024104,0.176162000,0.000743000,0.176311000,1133932544,215824,2158240,3072,30720,2450400,0.247368,4.7000,3.60,1.58,0.017239,0.175977464
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,cond,quiet,20260822,cond_structural,5,1,0,0,44.820275459,0.043917208,44.871515941,44.814340542,44.876681708,0.000695,44.817265000,0.044310000,44.868800000,1133932544,215824,2158240,3072,30720,2450400,0.247368,4.7000,3.60,1.58,0.017239,44.772233835
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,marg,quiet,20260822,marg_plain,5,1,0,0,0.173571084,0.002080416,0.175467591,0.163474542,0.176465375,0.037422,0.173571000,0.002080000,0.175446400,1243475968,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.58,1.60,0.017188,0.173901594
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,marg,quiet,20260822,marg_structural,5,1,0,0,46.346762959,0.067249708,46.367926500,46.118758125,46.380494333,0.002824,46.343901000,0.067169000,46.364807800,1243475968,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.58,1.60,0.017188,46.435015475
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.097498459,0.000686792,0.097618184,0.096455292,0.097665584,0.006207,0.097472000,0.000690000,0.097617400,440651776,215824,2158240,3072,30720,2450400,0.247368,4.7000,4.68,3.60,0.017202,0.097606270
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.137834709,0.001217334,0.138905317,0.136723000,0.139401333,0.009716,0.137836000,0.001204000,0.138896200,440651776,215824,2158240,3072,30720,2450400,0.247368,4.7000,4.68,3.60,0.017202,0.137987123
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,quiet,20260822,forward_batched,7,1,0,0,0.040616625,0.000407605,0.041213508,0.040230916,0.040970125,0.009100,0.040608000,0.000407500,0.041204400,440651776,215824,2158240,3072,30720,2450400,0.247368,4.7000,4.68,3.60,0.017202,0.040661538
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,build,quiet,20260822,emission_build,5,1,0,0,5.646098292,0.024596209,5.665041584,5.624928083,5.665608250,0.003603,5.645699000,0.024579000,5.664252200,1693425664,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.86,1.87,0.017210,5.649549997
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,12,1,0,0,0.000258895,0.000021989,0.000283183,0.000245730,0.000269417,0.045747,0.000259000,0.000021500,0.000282500,1693425664,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.86,1.87,0.017210,0.000259054
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,cond,quiet,20260822,cond_plain,18,0,0,0,0.534547646,0.048614198,0.617272421,0.530324166,0.572143125,0.039116,0.534415000,0.025228500,0.600719700,4657180672,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.98,1.70,0.017291,0.532373986
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,cond,quiet,20260822,cond_structural,5,1,0,0,6.264084708,0.076258749,6.311916666,6.204082208,6.325606083,0.009700,6.222744000,0.055809000,6.271922600,4657180672,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.98,1.70,0.017291,6.238612728
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,marg,quiet,20260822,marg_plain,21,0,0,0,0.544128250,0.128548250,0.907138583,0.535741583,0.589166458,0.049092,0.541836000,0.087606000,0.726057000,4757340160,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.55,1.86,0.017249,0.543254849
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,marg,quiet,20260822,marg_structural,5,1,0,0,7.181998792,0.162869167,7.388208375,7.009213792,7.449078042,0.030623,7.016512000,0.095263000,7.117182200,4757340160,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.55,1.86,0.017249,7.170470687
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.155316541,0.000196791,0.155429625,0.153849833,0.155453958,0.005164,0.155317000,0.000192000,0.155414200,3023908864,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.88,1.98,0.017333,0.154312389
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.476168834,0.001936792,0.477501625,0.474523792,0.477914209,0.003560,0.476131000,0.002047000,0.477483800,3023908864,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.88,1.98,0.017333,0.473090309
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,quiet,20260822,forward_batched,5,1,0,0,0.323005833,0.000962583,0.323727408,0.321834500,0.323822875,0.003078,0.322989000,0.001001000,0.323705200,3023908864,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.88,1.98,0.017333,0.320917537
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,1.017771709,0.009497250,1.028301459,1.015472959,1.022148541,0.003280,1.017755000,0.009496000,1.028225200,232812544,29680,296800,3072,30720,602400,0.247368,4.7000,1.60,1.81,0.017348,1.010295391
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000251667,0.000008959,0.000268984,0.000247541,0.000259833,0.024421,0.000251000,0.000009000,0.000268400,232812544,29680,296800,3072,30720,602400,0.247368,4.7000,1.60,1.81,0.017348,0.000249818
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.069187875,0.000805980,0.069798217,0.068798208,0.069677667,0.006356,0.069177000,0.000795000,0.069778200,485658624,29680,296800,3072,30720,602400,0.247368,4.7000,1.74,1.63,0.017206,0.069248947
